,0
NEPH_PSTV,881961572.2616981
MVIS_PSTV,881960373.1799309
MEIP_PSTV,881959576.1024156
IRWD_PSTV,881959275.0607331
PSTV_ZEUS,881954980.8204901
PSTV_STCN,881954493.3849621
AOSL_PSTV,881953129.7117453
AGNC_PSTV,881950406.7378955
NSYS_PSTV,881949215.81465
EXEL_PSTV,881946958.6148252
PSTV_SBAC,881944024.0120356
CPLP_PSTV,881940395.2540158
INVO_PSTV,881937401.2545543
PSTV_SMIT,881936901.5671109
FKWL_PSTV,881936256.6053286
PSTV_WILC,881935897.1734923
NXGN_PSTV,881930893.4989023
PSTV_STRA,881927687.7003495
PSTV_SGRP,881927503.4760983
DAKT_PSTV,881922942.0347055
HALL_PSTV,881922836.052134
ORRF_PSTV,881921591.9189901
AZN_PSTV,881921563.9671702
PSTV_THMO,881920048.5581511
DRRX_PSTV,881917842.873182
CONN_PSTV,881917446.2467091
AGEN_PSTV,881914245.5566627
GURE_PSTV,881912505.0789851
PSTV_USAU,881912355.068908
BGFV_PSTV,881911416.4959289
PSTV_RELL,881903495.7799833
PSEC_PSTV,881902774.2525421
FANH_PSTV,881900323.8546509
PSTV_VICR,881899247.8697889
PSTV_SMTC,881897541.7874994
NWFL_PSTV,881890306.7819517
PSTV_TTWO,881887342.4325315
GVP_PSTV,881885911.8126384
CERS_PSTV,881880829.3251246
PSTV_VLGEA,881876768.4369304
GLBZ_PSTV,881872149.1199796
ELTK_PSTV,881868423.7109911
PSTV_RBCAA,881867288.9416875
CWCO_PSTV,881864437.1131953
ESLT_PSTV,881864232.067124
AEP_PSTV,881857339.0791286
MSTR_PSTV,881852413.4735851
PSTV_SHBI,881851307.558504
PLCE_PSTV,881849581.1032869
BECN_PSTV,881847591.7922825
CDZI_PSTV,881844436.3332394
PSTV_TRST,881843651.4064835
CHCO_PSTV,881834506.0807781
PSTV_TRMK,881834084.3353015
ALLT_PSTV,881833851.4180341
PCTI_PSTV,881833239.2748371
MSFT_PSTV,881832391.3843399
OCC_PSTV,881832347.7848485
FNLC_PSTV,881832211.1988652
NVEC_PSTV,881830868.1051198
FMNB_PSTV,881830197.2318512
BLKB_PSTV,881828776.5782733
NTRS_PSTV,881828151.3378509
MDLZ_PSTV,881825924.059126
BOKF_PSTV,881821724.1080265
PSTV_URBN,881819867.3052235
CDXC_PSTV,881814321.1619443
ARKR_PSTV,881812959.355141
PSTV_TATT,881809372.7225785
CROX_PSTV,881809242.2770462
PSTV_SLM,881808030.7953446
PSTV_WTFC,881803560.4675064
NATH_PSTV,881801868.0893805
HSIC_PSTV,881797713.1267056
PSTV_PWOD,881797563.2858459
CVBF_PSTV,881796544.3920788
PSTV_WDC,881795763.7537365
ICFI_PSTV,881794284.8532602
PCYO_PSTV,881793996.8090377
EBTC_PSTV,881793774.4102379
FGBI_PSTV,881790870.2354653
PSTV_REED,881787076.0338973
PSTV_RICK,881784207.8045692
CBSH_PSTV,881783612.9054791
PSTV_WNEB,881783344.2175436
HBNC_PSTV,881780207.7066852
COHR_PSTV,881779292.470481
INTU_PSTV,881771204.0494553
PSTV_RRGB,881770180.5603726
CALM_PSTV,881768194.3892496
PSTV_UBOH,881767388.6433289
POAI_PSTV,881766494.1753316
MORN_PSTV,881766386.008507
PSTV_TTMI,881766266.1711808
KDP_PSTV,881766043.8195001
PSTV_TCX,881764666.5286483
PSTV_SHEN,881754159.7138662
