,ebtda-margin,gross-profit-margin,cogs-margin,eps-earnings-per-share-diluted,all-fundamental-variables,price-pairs
ATEC_WIRE,,0.04853264459969575,0.048532542854257385,-0.18519219853887448,0.18519223492462095,
CROX_IRWD,,0.04853039289510921,,0.5744971475903814,0.5744364977944697,
ONB_UAL,,0.04836455301388757,0.048364553013886424,0.10035668414048136,-0.10035668414048296,0.5769823460346541
IESC_NTGR,,0.04835969016606722,0.04835988431356464,-0.03499302149174327,0.03499185952325164,
AXTI_SOHO,,0.048255219920168256,0.04826411586858833,0.027965756238992195,0.02795222223227801,
AZN_JAKK,,0.048116305625466364,0.048116305625465206,0.25704417188798306,-0.25704417188797823,
UTSI_WDC,,0.04806608436210807,0.04806608436210802,0.08637282530041064,-0.08637282530041204,
IESC_ORRF,,0.04804879994347149,0.048048648590409714,-0.3733650955959518,0.37336514592291675,
EFSC_WERN,,0.04804757638005378,0.048047524567915494,-0.75077819280304,0.7507780680291595,0.857813666184142
BRKL_VICR,,0.04804199373784409,0.04804199373784219,0.6109326841789452,0.6109326841789432,0.6461113531886742
AOSL_UBOH,,0.04801082550884252,0.04801170992716187,-0.33798009749612007,0.33798016213779913,
INVO_ORRF,,0.04786773622518193,0.04783127610406932,0.3377387199896057,-0.3376686643780564,
EBTC_HQI,,0.04783386815173876,0.04783479614217219,-0.42258674861486417,-0.9227552918497558,
BFIN_MDLZ,,0.0478123659100052,0.04781236591000591,-0.026857504902847884,0.026857504902850774,
CCOI_WDC,,0.04769835835915019,0.04769835835915153,0.3121843272600775,-0.312184327260081,
ITRI_SOHO,,0.047674981890710594,0.04767039429323475,0.1336490074169046,0.13364798748535436,
FELE_PSTV,,0.04766716303501827,0.2918024581883295,-0.14492793392394604,-0.6336678593588129,-0.6241247613083388
FIVE_PLXS,,0.04766234188150324,,-0.6612486444250856,0.38699602898746854,
BOSC_HQI,,0.04756080120393307,0.04756136885556412,0.7997143848841834,-0.27451091058356825,
ELTK_EXEL,,0.04754194876999693,,-0.07641435184237075,-0.08124675917590765,
ANTE_HOLI,,0.04752766244322059,0.04752766244322025,-0.0013481890976704525,-0.0013481890976704493,
ITRI_SNFCA,,0.04751425743101694,0.04751408585289195,-0.09758065403316371,0.0975817921657658,
CRESY_INVO,,0.047443789350748854,0.04764350113469705,0.13050302639046382,-0.13037924097779569,
BRKL_TCX,,0.047439899744465226,0.04743989974446516,-0.3209052896431694,-0.3209052896431653,0.8542332582356957
RRGB_TRMK,,0.04739826489506557,0.04739765505158779,-0.4893023425761638,-0.48930209237479055,-0.21689670337728797
BGFV_IDN,,0.04723590039563038,0.04720526145996617,-0.10786841625889926,0.10789502124247106,
INCY_SYPR,,0.04707903939698665,,-0.042163805871826734,0.041075807873296635,-0.8320696481113459
IDN_NTGR,,0.04702846773668848,0.0470606035017575,0.0515180586505166,-0.051496939733334676,
AGEN_RRGB,,0.047020763079683024,,0.15448403692954593,-0.15702844616256995,0.22079813463405565
AUB_HQI,,0.047004617193680556,0.04700541082566257,-0.5588900738794768,-0.8022544714643574,
BOOM_UCBI,,0.04700091628077257,0.04700091628077388,0.07282148317724918,-0.07282148317724886,
NTRS_VICR,,0.046940604299198684,0.04694060429920029,0.6185763818198697,0.6185763818198678,0.799166406916769
ARKR_HOLI,,0.046913362667462495,0.04691336266746306,-0.16221515138917633,0.16221515138917142,
INVO_REED,,0.04690231601962393,0.0471964444321346,-0.2279534738569929,-0.22843880282270748,
ALLT_USAU,,0.046842023608849495,0.01163608293754828,-0.3355336126587808,0.45848436094952905,-0.052078840314907976
CERS_TCX,,0.04675600377332066,0.046756003773320697,0.5659969854094032,-0.5659969854094008,0.4753131528614722
MHLD_NWFL,,0.04658469704511837,0.046584722047270884,-0.07173384768912144,-0.07173386732045324,-0.6127734038605619
IRWD_STGW,,0.046535942561032266,,0.1464986075040407,0.14638635238781963,
NEPH_STCN,,0.04643382653087341,0.0464339025081725,0.6643032471597011,0.6643033142796849,
AACG_CFBK,,0.04641497399492296,0.04641472212854979,0.09770694203159344,0.09771236191476634,
BOOM_UAL,,0.04629388473398598,0.046293884733986095,0.04853049552839261,-0.048530495528389055,
LIFE_LNT,,0.04628885536279032,0.8174145189432719,,-0.6603670338944364,
DRRX_NSYS,,0.04626151448393816,0.04627559648264489,0.040429730868636105,0.04041903083453919,
CBSH_ELTK,,0.04614589343432141,0.046145893434321746,-0.1541010390352218,0.15410103903521802,
CFBK_SOHO,,0.04607116318592183,0.046070511873012344,-0.11497028014394566,-0.11495598455588296,
NWFL_WERN,,0.04604530842747001,0.04604530842746775,0.8170622327650847,0.8170622327650855,0.8255053980578522
LIFE_ULH,,0.04603719045927887,0.7375273626963519,,-0.18718844147259728,
AXTI_MSFT,,0.04599558067715632,0.04599558067715588,-0.24315476339834038,0.24315476339834066,
HSIC_PLXS,,0.0459774443896003,0.045972073618817624,0.5660390820854668,0.5660429804176728,
NFLX_SOHO,,0.045863635130428494,0.04587200120217985,0.3019530697641441,-0.301952536134843,
PFC_RRGB,,0.04571258741251999,0.04571238400584868,-0.33881651946043806,-0.3388169164154155,-0.16614807853060892
GVP_SSB,,0.04567579652429408,0.045675796524292704,0.06118186598132289,-0.06118186598132461,-0.49282032261198166
NATH_SNFCA,,0.045593253078028854,0.04559548531347412,0.4088234112765709,0.40882395633265134,
EFSC_SMIT,,0.04547199301835149,0.045519954745112085,-0.056488019017163944,-0.05649605471279361,-0.1601861664950084
NATH_STKL,,0.04532269798062263,0.04532299207488893,-0.14439680274553676,0.14439710592112162,0.0771735946261808
ANTE_BOOM,,0.04526491462367927,0.04526491462367903,0.25036084604710057,-0.25036084604710085,
ANTE_PLCE,,0.045252326533549374,0.045252416045238025,0.11169313135589037,-0.11169347372052033,
SMCI_STGW,,0.045196552298333775,0.04519561225104241,-0.2930852088964324,0.29308559906232506,-0.07615273495915961
EA_SNFCA,,0.045182968178940644,0.04518324238112671,-0.8351793698781227,0.8351795915541165,
CBSH_ITIC,,0.04517107318549178,0.04516583143875089,0.8289833331511375,0.8289845455707802,0.9407955196372927
HAIN_RBCAA,,0.045134133482268204,0.045134305504906706,0.34950293203703287,-0.34950317303356965,
BOOM_NSYS,,0.04512742576045804,0.045129486376956414,-0.000938974888547856,0.0009385575033246573,
AUB_SNFCA,,0.045098300008833705,0.0450963999226034,0.6195732114967024,0.6195726943619552,
BFIN_CERS,,0.04506507692787296,0.04506507692787423,-0.29992449926129855,-0.2999244992612988,0.25955160482432804
STCN_ZEUS,,0.04501727524158219,0.04501713018546968,0.4726198508593117,0.47261996230966186,
SSNC_WIRE,,0.04488096626930664,0.04488084704087359,0.7414555891439092,0.7414555359827443,
JAKK_MSFT,,0.04484434402202081,0.044844344022021296,-0.3032969395577317,0.3032969395577302,
IEP_RIOT,,0.04481693586028421,-0.044816935860284325,0.22705943251674893,0.22812954550828163,
CYRX_MHLD,,0.044804706501244705,-0.04480300141555452,0.2702215256185574,0.2702405678513743,
LMAT_THMO,,0.04471024770870524,0.12067870567491908,-0.7668579937457584,0.09491077067552345,-0.6286802107764751
NTRS_SSNC,,0.04470938839272005,0.044709633275049,0.7530953356773636,0.753095243069632,
GVP_HOLI,,0.044578410365372134,0.044578410365370386,-0.12930112036632324,-0.12930112036632574,-0.1973845209813863
APDN_FANH,,0.0445703096494116,0.04476418882714296,0.35932463418669686,0.3537730766035098,
GURE_SOHO,,0.04455249118070398,0.04456036868094648,-0.25033664492202223,0.2503216860277033,
IDN_OFIX,,0.0445359896583128,0.044563759385094326,0.13452124085202954,-0.13455130456961414,
BRKL_VLGEA,,0.04452624389526443,0.04452562852495769,-0.40640028651059595,-0.4064005888310231,0.394871673911357
RCON_SMCI,,0.0444086459418916,0.04440423066307763,,0.14647770794802642,
BLKB_DRRX,,0.04438720614384872,0.04438742853045979,0.18032847384205739,-0.18032831346377545,
AGNC_LIVN,,0.044384146337166856,0.4601554558657327,0.5935135546108392,0.355117263239018,
HBIO_SOHO,,0.04423335982094447,0.04423331473434101,0.019626898693258555,-0.019638274485307604,
NATH_OFIX,,0.04418075099219778,0.044180750992199244,-0.5148849946199048,-0.5148849946199019,0.17802733844454932
NFLX_REED,,0.04409967674183302,0.0441008798580895,-0.07800230028356811,0.078001322526916,-0.6035731719124621
PNRG_WERN,,0.04401868335777382,0.04401868335783693,-0.5066567205058751,0.49428907196399,
AEHL_GVP,,0.04397408113357473,0.04397419962386032,-0.11550582238325692,0.11550542001792242,0.7179976863801577
CAR_PLXS,,0.043930617690968524,0.043932356423351485,-0.5703498020127747,0.570349285168357,
CALM_TATT,,0.043910458862456106,0.04391051934743561,0.12513804917256718,0.12513805797274602,0.3826809275901364
CFBK_GURE,,0.043903516795987856,0.04390366180987006,0.5857104344517691,-0.5857105896408621,
CHEF_FGBI,,0.04380445550634406,0.043803606940476934,-0.23412919366733595,-0.2341288122186134,
BRKL_RRGB,,0.04379644851906814,0.04379632240645042,-0.20215144089875423,-0.20215198223778333,-0.20190450157663453
CONN_SOHO,,0.04371877738703861,0.04371094252591798,-0.22164324763586735,0.22164674028350062,
CPLP_DORM,,0.04366359771708696,0.04366363479590567,-0.27284839184424386,-0.2728482760630017,
CGEN_NVDA,,0.04358775925403177,,-0.17703408802483223,-0.06511289008712752,-0.34830422578167164
FKWL_SYPR,,0.043559450589850945,0.04356427142255612,0.24221889732953178,0.24221232272323354,-0.20038872943206779
COHU_TTMI,,0.04350015017333506,0.043500570744538794,-0.18416397501747933,0.18416384985231948,
MHLD_NEPH,,0.04349856801119443,0.04349856484602873,0.28784416651555655,-0.28784421049956727,-0.07940950101268783
MHLD_THMO,,0.04348143062226089,-0.17028746030993824,0.3242215535389606,0.17779780461323402,0.12399229870831963
AEP_CVBF,,0.04347510737675458,0.04347510737675437,0.6410907081919374,0.6410907081919365,
MSTR_NTGR,,0.04346703438341617,0.04346743947654622,0.6706385882480935,0.6706391150010902,
COHU_THRM,,0.04343182222681601,0.04343182222681426,-0.2752384998303541,0.2752384998303533,
LSTR_THRM,,0.043383826958423806,0.043384112433733836,0.33976358333274337,0.3397620825245136,
PGC_URBN,,0.043368656542940955,0.04336863863378646,0.31851513820596977,0.3185152347381782,
SNFCA_WDC,,0.04331636555055739,0.04331563281996507,-0.3212043482018764,-0.3212021678642626,
NVEC_RIOT,,0.043313017249021486,-0.043332940806412784,-0.500256126611613,-0.5015644826087686,
CGEN_ORRF,,0.04318912768069545,,-0.12413932127596926,0.2916547704424244,
FMNB_MSTR,,0.04317224935111565,0.04317224935111761,-0.706955719296286,-0.706955719296286,
BGFV_SSB,,0.04314719240014457,0.04314699639270059,0.2972476213625783,0.2972475154243165,0.1716750803157926
STGW_UAL,,0.04305879316428479,0.043058793164284556,-0.02012935537717903,-0.02012935537717952,-0.0007318192868694203
IRWD_SCVL,,0.04303362698305042,,-0.3209914983834969,0.32096334537504567,
DORM_RELL,,0.04297453842940164,0.042974411587844125,0.20530606686146302,-0.20530598908811082,
INVO_PWOD,,0.042878105950069904,0.042774078015607696,-0.47455764167100156,0.4741885653795113,
BOOM_BOSC,,0.042790977328820846,0.04279097732881989,0.15141245233580203,-0.15141245233580086,
DORM_LYTS,,0.04270992389007685,0.042709863929812415,-0.1632742812749436,0.16327451559035216,
CGEN_EML,,0.04266160658518558,,0.24990713505432235,-0.11374577439516859,-0.09496410890588314
AOSL_WERN,,0.042617967551525596,0.04261796755152581,-0.5728065398712525,0.572806539871252,
GURE_RBCAA,,0.04261792023020406,0.042618132643577805,-0.3213857234533309,-0.32138580550899765,
CRESY_MTSI,,0.04259074963337541,0.042590294279999844,0.004037023780443772,0.0040371327350033495,
RDI_TCX,,0.04257918123791411,0.04257918123791435,0.4192680096929347,0.41926800969293204,
CBSH_HBIO,,0.04239963356652888,0.04239963356652286,-0.39401119373896454,-0.3940111937389698,
AGNC_CALM,,0.042284383703040045,0.04228432826870043,-0.13520610488642096,-0.13520626725600854,0.6959715703746145
EXLS_STRT,,0.04212814975082546,0.042128249423446174,-0.0806020834463796,0.08060174932263281,-0.1688049423562104
ALLT_SBUX,,0.042124470560480354,0.042124432393002044,0.4448987398896285,-0.4448986675705163,-0.33618926168847135
ICFI_IRWD,,0.04210557875544924,,-0.5836680159965969,0.5836822700947819,
BOKF_NVEC,,0.04206009575375295,0.042044964758567636,0.4606933708232599,0.4606962566287573,
CCOI_STKL,,0.04188977913206206,0.04188977021882496,-0.2047999384329206,-0.20480009046109804,0.09209644072652112
FNLC_TATT,,0.04181858963266055,0.041818589632658526,-0.2858616778176532,-0.2858616778176534,0.2281594259097483
CVBF_RCON,,0.041800082819040324,0.0418016975938546,,0.25883271943457326,
AVID_REED,,0.04177850969937354,0.04177850969937459,0.3145768760536557,0.31457687605365264,
POAI_PSTV,,0.04176689035119324,0.16087050472499914,-0.011259182089078366,-0.36008702654420893,
ALLT_ELTK,,0.041718079337003534,0.04171807933700099,0.1373151916871697,0.13731519168717307,
ICFI_REED,,0.041687455260987334,0.041687025077061304,0.42837573760375486,-0.42837569191795305,-0.6126880129372537
AACG_RICK,,0.04167853434184965,0.0416809851008434,-0.11214162988925287,0.11214091339837294,
GEOS_SCVL,,0.04167230387990282,0.041672303879903325,-0.1918188065047177,-0.19181880650471883,-0.4564865246453264
BOSC_EXEL,,0.041591185754748704,,0.3001912420785348,0.45724107686393106,-0.5349150193379163
KDP_LIVN,,0.041574586987094445,0.4372592592279693,0.5068968214713806,-0.07769339300311698,
CWCO_RIOT,,0.04137175902067257,-0.041377019948278214,-0.03133690756640221,-0.032453796288004544,
CIVB_OFIX,,0.041361318218395005,0.041361318218393325,-0.6375142168295812,-0.6375142168295764,0.2195930731457163
ORRF_SNFCA,,0.04135275059136283,0.04135111515278083,0.2248955964832271,0.22489698149426834,
AACG_ITRI,,0.041175633740751776,0.04117775912408902,-0.18138137226303583,-0.18138057305781105,
CAR_GURE,,0.04117301345631267,0.04117284173888548,0.08960555435835929,-0.08960553807060964,
HQI_TTMI,,0.04116357818973608,0.041164142220089336,-0.10580035006607572,-0.4672092227794736,
AZN_SSNC,,0.04115474935476431,0.04115483007992241,-0.597333576989184,-0.5973333861708624,
AACG_AEP,,0.041112576341127506,0.04110445915065089,-0.021080402903589982,0.02108240846551271,
AACG_SOHO,,0.04102864864296974,0.041041336035534844,0.1012041676253771,0.10120449055327733,
AACG_CAR,,0.04085105310184219,0.040858428602918,-0.10523761536289378,-0.10524064677504247,
RIOT_URBN,,0.04079600431618532,-0.04079608341892133,-0.22227902953214643,-0.2234657717550288,
FARO_FITB,,0.0406914746727411,0.04069147467274511,0.6603977982054151,-0.6603977982054181,
PSTV_TREE,,0.04056499425480731,0.11075725091114567,-0.29965965594834465,-0.2575107585722679,-0.5415867003575882
CBSH_GURE,,0.040545340715240456,0.0405455625012809,-0.6790664975629297,-0.6790665054767024,
HOLX_TREE,,0.04021877889912718,0.04021877889912679,-0.1300110655365017,-0.1300110655365025,
LIVN_UTSI,,0.04017194573462803,0.05863595106383454,0.24881570564550204,-0.08036093842731723,
CGEN_LARK,,0.04013953552258038,,0.15176843958790326,0.12589031426475342,-0.2258843337200627
MHLD_OFLX,,0.04004817138657813,0.040048182537374945,-0.25127104897170577,-0.2512710707932438,-0.5419273537763791
AGEN_DORM,,0.04004430438280487,,-0.5144764745147627,0.5080521707406706,
BOKF_SMTC,,0.03996102579185173,0.03996102579185196,0.40806338935685166,0.40806338935685194,0.5583525580596541
HBCP_VLGEA,,0.03989300914955545,0.03989156004246492,-0.4423404716238687,-0.4423366728857,
SMIT_THMO,,0.039891571990501876,-0.41088326590104574,-0.019823712288150986,-0.0034617824045706284,0.07418639809589159
CHCO_VICR,,0.039834623918542776,0.03983462391854284,0.5263287931464481,0.5263287931464453,
DLTR_EXEL,,0.03966462178869881,,-0.19268932210059017,0.24200305547585718,
BOOM_CCOI,,0.03957787612190641,0.03957787612190622,-0.22145537580717456,0.22145537580717564,
MORN_PCYO,,0.03940740670401401,0.03940740670401445,-0.4264763105583351,0.4264763105583352,
JAKK_MORN,,0.03938205818426952,0.03938205818426988,-0.1908211468918862,0.19082114689188506,
CROX_OFLX,,0.03934352815706677,0.03934402556424089,-0.6237957040364638,0.6237952831306467,
GTBP_STRT,,0.03931037477346444,-0.20980845622105007,0.011229020176991032,0.08397427987311629,
HSIC_UBOH,,0.03929974148737626,0.039306641109524226,0.8087796134249531,0.8087791158949043,
GURE_PCYO,,0.0392818327009408,0.03928189043312228,0.43860469773129734,-0.438604718844309,
ULH_WERN,,0.03920725922832332,0.03920670214190555,0.6873115811827237,0.6873120040700956,0.6195299381583136
CAR_PNRG,,0.039149724457925375,0.0391497244579692,0.6142247628073524,0.6190146440058145,
COHR_NFLX,,0.03911260102618421,0.039111991798750495,0.32956201431220095,0.32956258342255135,0.9288384066992312
FIVE_NFLX,,0.038989903050177285,,-0.8060970019377518,0.231945331923608,
CAR_FANH,,0.03885613710258979,0.03885613710259096,0.14178616011025835,-0.14178616011025752,
CGEN_PCYO,,0.0387652981858592,,-0.13488266742906016,-0.08932016922551364,-0.15865688154272747
HAFC_LOPE,,0.03870107047991755,0.03870099986491537,-0.5439627811997135,0.5439627891232767,
DORM_REED,,0.03868906348576121,0.03868922831122934,0.24661693090761494,-0.24661706728963378,
DGLY_PCYO,,0.03845667402885731,0.03845282237807242,0.5440540817871338,0.5440544789787313,-0.6918183088339982
AGNC_NTGR,,0.03843426857615549,0.03843480616078072,0.45091898394298446,0.45091897504434975,0.58543702682671
HAFC_LPLA,,0.038421916309955666,0.038421828540763515,-0.44621276263635473,0.44621290280657266,
HAFC_INTC,,0.03838841564666321,0.03838841564666368,-0.4600965831515727,0.4600965831515731,
CLMT_NTGR,,0.03838296423098735,0.03838412629901698,0.13161443560492866,0.13161431859900985,-0.5922620640473717
CERS_THRM,,0.03836235218745482,0.03836235218745244,0.1288917795557298,-0.1288917795557286,0.5797492988815238
HBCP_MHLD,,0.038234331423294014,0.038234680311110686,-0.22698470848288652,-0.22698412421712047,
FITB_USAU,,0.03812030511253338,-0.29612410736118655,-0.7324232904919332,-0.7823682518186426,
PCYO_PNRG,,0.03800311504935626,0.03800311504934498,0.33123174240892916,0.32776643897342117,
FBIZ_JAKK,,0.03792959889915668,0.03792959889915631,-0.4189507133128993,0.41895071331289613,-0.8070590727976735
AEP_FBIZ,,0.037904045964261286,0.03790404596426123,0.5942012637991511,0.5942012637991514,
INVO_SLM,,0.03787473404019184,0.037850073386812726,-0.013995382261265519,0.01389911864251885,
PEBO_WILC,,0.03781261753554673,0.03781261753554538,0.3804903972401215,0.3804903972401234,
MORN_SNFCA,,0.037800864971898544,0.03780211963651509,0.7411727734790494,0.7411722724323311,
BOOM_PEBO,,0.03779896528897736,0.03779896528897762,0.3214521076584965,0.32145210765849663,
NATH_ORRF,,0.03771411179699726,0.03771411179699604,0.3933084816704603,0.3933084816704604,
AGEN_WILC,,0.037547053366047654,,-0.23537214992573915,0.25040221265493673,
FITB_GVP,,0.03750932123028553,0.03750932123028699,0.013262170308752414,-0.013262170308755582,
HOLI_NATH,,0.03739219957469576,0.03739219957469546,-0.48972094746684425,0.4897209474668494,0.5992533802949077
DGLY_OFIX,,0.03710916568937003,0.03710976706614865,0.32487906178093906,-0.3248753572471978,-0.25224201115376693
SNFCA_WNEB,,0.03710736662675358,0.03710742611380174,0.5529866439782657,0.5529863718273362,
AUB_RRGB,,0.037033072587685685,0.037032817177602005,-0.368171905173812,-0.36817232415611256,-0.13335743325468985
FIVE_LOPE,,0.03699100672156232,,-0.8508403557566111,0.40982112901573553,
CPHC_PCYO,,0.03685487664510322,0.036845612243216794,-0.6447213288899449,0.6447056266032145,
CBSH_VICR,,0.036831114981911585,0.03683111498190813,0.640850684572068,0.6408506845720661,0.825067510248361
FGBI_SBAC,,0.03677773618128334,0.03677773618128356,-0.7587293008596777,0.7587293008596799,
ELTK_JVA,,0.03671281341209947,0.03671440616718734,0.55051126840999,-0.5505122672120759,
FEIM_MORN,,0.03671191422537195,0.036711914225371386,0.3802515032342365,-0.38025150323423523,
AACG_OCC,,0.036619314095497214,0.03662544827401211,0.23883460040096424,0.23882910829644907,
CTAS_NTRS,,0.03661518333154511,0.036615183331544954,0.9208717222893248,0.9208717222893256,
NWFL_SYPR,,0.03657402234233576,0.036574022342335304,0.24370281081120776,0.2437028108112084,-0.6640280974232746
EML_SHEN,,0.0365667518590975,0.036569672023194735,0.11095871341924345,0.1109610508351235,0.9076216176815664
MORN_SYPR,,0.03655988921342711,0.03655988921342787,0.051629724133923555,0.051629724133923575,
CAR_RIOT,,0.036551704091491985,-0.03655170409149237,0.20853213012629443,-0.2102054202265873,
INTC_SSB,,0.03649848334314607,0.03649848334314591,0.4651195543367697,0.4651195543367673,
AGNC_ANTE,,0.036476670742035755,0.036476670742036185,0.06224389902031178,-0.06224389902031183,
EXEL_RDI,,0.03643457504827432,,0.1458358996702628,-0.05567908139917342,
ARKR_MSFT,,0.03641939554070659,0.03641939554070806,0.3680374995715577,0.3680374995715554,
DLTR_OFIX,,0.03637640286833339,0.036376427692120544,0.03532139516001806,0.035320646317662935,
BOKF_SCVL,,0.036363337305856225,0.036363337305857835,0.47440220830440033,0.4744022083044018,0.8643970648836422
AGEN_ICFI,,0.03633464559093614,,-0.5013072133447608,0.4865834492708243,-0.4613352445698663
THMO_WILC,,0.03614092822959121,-0.3828383259313262,-0.5222466601477669,0.2906386630477325,
CALM_RIOT,,0.03613110005858181,-0.03613102770365023,-0.07712859507440581,-0.07668451199957581,
CDZI_FGBI,,0.03601529445527808,-0.036015294455278644,-0.6773705609889704,0.13495567837062264,
CHCO_DORM,,0.03600960921009392,0.036009352447943184,0.7778231651003872,0.7778229125706482,
EXEL_FEIM,,0.03582440040254547,,-0.5905293317390627,-0.5408269690027235,0.1269725171520685
CWCO_NWFL,,0.03580740466341279,0.035802479869632094,-0.19025580784565047,-0.19026039208613665,0.7423020977640187
BFIN_OCC,,0.03574852552158007,0.03574297484896396,-0.12572819391740755,-0.12572265601914853,
PGC_TSBK,,0.03573920604253348,0.03573920604253381,-0.8120174756092642,0.8120174756092646,
NTRS_WIRE,,0.03570564855212001,0.03570561675801462,0.5763559776189088,0.5763559467577343,
ORRF_UAL,,0.03564084780713138,0.03564084780713252,0.09289415405851255,-0.09289415405851477,
FEIM_HBNC,,0.03562717980875437,0.03562717980875522,0.32422335962290477,-0.32422335962290355,0.563366062079531
CYRX_NFLX,,0.03557397848362273,-0.03556260329935072,-0.26363381311464196,-0.26365965298691035,
CIVB_CLMT,,0.0355326333927698,0.03553200774109414,-0.6813935849057924,-0.6813931843137898,-0.4510282101067727
ARAY_REED,,0.03551919588198084,0.035519195881979174,0.1467517657704303,-0.14675176577042973,0.8270981100684388
CERS_IRWD,,0.03549033972339,,0.6338548278646725,0.6337577247377765,
ALLT_PLXS,,0.035441791400192706,0.035436011998092126,0.4279302863864188,-0.4279321159766815,-0.41982847478691687
BGFV_PCRX,,0.03543712951718548,0.03543708388304535,-0.07871682325160047,0.0787167336413048,
MDLZ_UTSI,,0.03542352395940419,0.03542352395940637,0.00039728290701757644,-0.0003972829070148593,
DLHC_SOHO,,0.03540474258726608,0.0354023645602762,0.06669469264998924,0.06670321358009078,
ATEC_PNRG,,0.035366868224632725,0.0353668682246714,0.3972489259783679,0.4101245598467651,
ATEC_CLMT,,0.03533927548412964,0.03533892554122781,-0.10900566319385067,0.10900573484539092,0.21924381983427854
RRGB_TREE,,0.03519904327809574,0.035199014213330736,-0.34468770291957024,0.3446878784034281,0.07166797111191284
CYRX_ELTK,,0.035186073648279775,-0.03519248373264928,0.3144381801565856,-0.3144528799796681,
AOSL_BLKB,,0.03517995007586746,0.03518048771655022,0.716992252782979,-0.7169928038618737,
MTSI_SMIT,,0.0351762094838221,0.03520489112251276,0.16473347954497314,-0.1647341335666566,
JAKK_OCC,,0.03507552529901504,0.03506720039653016,-0.02997886839082221,-0.02997279742023555,
HBIO_TCX,,0.03506049958542414,0.03506049958542427,-0.028253185981682926,-0.02825318598168138,
UBOH_WILC,,0.03504354462265182,0.035049923471820246,0.7005170006927942,0.7005184366222884,
TCX_WDC,,0.03488550478885143,0.034885504788852245,-0.41071499935156836,-0.41071499935157246,
CAR_GTBP,,0.03479948778881691,-0.014472611000229531,-0.06208875929129806,-0.19030865624284513,
COHR_HAIN,,0.034571654132645055,0.034571462163386836,-0.1579131766323715,0.15791309617628607,0.12367219325865116
ALLT_INCY,,0.0345626375628632,,-0.32630386865996763,-0.33213700921463085,-0.4869299941800107
TCX_WNEB,,0.03453551320017033,0.034535513200170245,-0.5434440579878596,-0.5434440579878562,0.7205021823438925
EXLS_IRWD,,0.03450623520054139,,-0.6346558070479398,0.6346291515154394,
CDZI_NSYS,,0.034483912013866795,-0.03448121598648034,0.4759575390777537,0.2682181290542853,-0.7268712426130108
AACG_PCYO,,0.03446870619446351,0.03447172307714615,-0.052619497156592865,-0.05261827307988911,
ESLT_STKL,,0.03442966318085129,0.03442958198373822,0.2708232023200464,-0.2708236756923556,-0.04772547619726497
FNLC_ICFI,,0.03434379168805279,0.034343616276077765,0.8661611924287455,0.8661611385914968,0.9040383959371732
AUB_CRESY,,0.03432188254961513,0.034321267707858656,-0.11062160758079449,-0.11062201347855855,
CLMT_SGRP,,0.03416291862032577,0.03416362429011546,0.417580738476561,0.41758100521505587,
EXTR_INCY,,0.03411269013296243,,-0.15818832865510415,0.15360740540253678,
JAKK_LKQ,,0.034025577260547744,0.03402579501175252,-0.3621049981251933,0.36210335554378326,-0.7745196868353075
CVBF_JAKK,,0.03391175259422873,0.033911752594228566,-0.3851358534001354,0.38513585340013307,
GEOS_GURE,,0.033771934644258594,0.03377201040686739,0.2500574924680281,0.2500573945913198,
FANH_VLGEA,,0.033691698527413876,0.033693743676413486,-0.04836998540771724,-0.04837165805671902,
CPLP_NSYS,,0.03368177092677753,0.03368678127912877,-0.19179381829183953,0.19179835168221493,-0.1720524253618923
FCCO_MHLD,,0.0336795149227793,0.03367954295921494,0.15383534205880348,-0.15383534186824727,-0.36450385155334264
FCCO_RCON,,0.03367331330074876,0.033674744916553895,,-0.031894138094141385,
CHCO_LOPE,,0.03367062685711571,0.03367057270104662,0.928987599312931,0.9289876329578193,
CAR_TTMI,,0.033641833890771716,0.03364277233702234,-0.071355391413197,0.07135393276324743,
CAR_HAIN,,0.03357864702407299,0.033578888340793464,0.22015420352140408,0.22015381635836415,
BGFV_CIVB,,0.033568321710227,0.03356825801256814,0.49118118500228514,0.49118112657990204,0.10819380715526158
BOOM_NSIT,,0.033561824775777474,0.03356160347169373,0.22404391522315587,0.22404366575489157,
FKWL_RDI,,0.03353091418114458,0.03352424723039183,0.17073164085447456,0.17073892674690627,
AEP_ALLT,,0.03319897214705861,0.033198972147057665,0.2812912868996678,-0.2812912868996651,
PCYO_TBBK,,0.0331587889839521,0.033158788983951845,-0.5949398603839327,0.5949398603839312,
NATH_WDC,,0.03312082104120611,0.03312082104120592,-0.4653732046225296,-0.46537320462253073,
AOSL_POAI,,0.03302148661045886,0.1380733030619934,0.21175583045950297,0.17638877047790216,
BOSC_CONN,,0.03293156615340725,0.0329315665512689,0.05523371358156493,-0.05523359874258946,0.42924528595923633
CDZI_TRMK,,0.032906852364144534,-0.03290727144092133,-0.05077758221825522,-0.46549407191766545,-0.22721493958808253
CDZI_GTBP,,0.03283872444231912,0.29670082038447804,-0.2442221070088855,-0.21138611540813151,
AVID_LIFE,,0.03283479476003163,0.42622783552816107,,0.25880892383128284,
HOLI_HOLX,,0.03280284481391825,0.03280284481391786,0.5619126301227937,0.5619126301227981,
BOSC_TATT,,0.032712408605003025,0.03271240860500291,0.15359842616229194,-0.15359842616229166,-0.1477970901470019
