,0
FIVE_SSB,1188.483684783876
FIVE_ONB,1188.2081993632066
BRKL_FIVE,1186.8984509021243
FIVE_INTC,1186.2520846728096
FIVE_PEBO,1185.9003690794116
FIVE_TSBK,1185.419189470185
BOSC_FIVE,1184.9816195014366
EA_FIVE,1184.6988097743097
FIVE_LOPE,1184.484556078579
FIVE_LNT,1183.8589673153624
AUB_FIVE,1182.714369812403
AGEN_FIVE,1181.132810658663
FIVE_PCYO,1180.4024235600746
FIVE_STCN,1178.9033516428851
FIVE_MTCH,1178.739916793356
FIVE_PWOD,1178.2634474287622
FBIZ_FIVE,1177.7226274354405
DRRX_FIVE,1171.1019517895097
FIVE_THMO,1164.8383318335282
FIVE_UCBI,1159.33176999535
EFSC_FIVE,1155.2458556603642
FIVE_HOLX,1153.2622479539586
CFBK_FIVE,1150.6903509671672
FIVE_HBAN,1147.91587787238
AACG_FIVE,1145.3277178594296
FIVE_IRWD,1139.841841339403
CERS_FIVE,1124.331300742245
FIVE_HAFC,1120.7962430534876
FCCO_FIVE,1115.7542674304534
FIVE_NEPH,1107.064009556434
FIVE_UTSI,1054.0621181885072
FIVE_INVO,909.4942411790967
FIVE_PCRX,576.4960209308927
PCRX_RIOT,516.4608784286461
INVO_RIOT,257.34095745203484
MVIS_PCRX,243.21233953016133
MEIP_PCRX,232.1461734941703
CYRX_PCRX,215.52821524222298
CGEN_PCRX,204.86833173615494
LIFE_PCRX,202.66874200650102
RIOT_UTSI,189.62521873446815
GURE_PCRX,184.42833365970537
GTBP_PCRX,176.68025924465803
PCRX_USAU,174.9850527919039
NEPH_RIOT,170.4355404187743
FCCO_RIOT,164.99188307325554
AACG_RIOT,163.9705695455404
HAFC_RIOT,163.6645912889379
HQI_PCRX,161.48591557943905
CERS_RIOT,161.01420047242902
IRWD_RIOT,155.99334166169726
APDN_PCRX,155.27134174822945
PCRX_PSTV,155.20136348991923
CFBK_RIOT,153.51835608999977
HBAN_RIOT,153.18693321112065
HOLX_RIOT,151.43877503196353
EFSC_RIOT,151.05829374641402
RIOT_UCBI,150.980777762795
AGNC_PCRX,150.07858160988496
RIOT_THMO,149.09422695449132
AEHL_PCRX,147.1334566747191
DRRX_RIOT,145.64066450516933
HALL_PCRX,144.64050094769541
PCYO_RIOT,144.45390258227587
FBIZ_RIOT,143.68793796686344
CDXC_PCRX,143.67641809456347
PCRX_RCON,143.26543349623446
PWOD_RIOT,142.5593093854175
MTCH_RIOT,142.42846817601762
RIOT_STCN,142.32405914194598
AGEN_RIOT,141.7967654599373
AUB_RIOT,141.65930585152938
LOPE_RIOT,141.49337030229464
RIOT_TSBK,141.36176227993445
LIVN_PCRX,141.3426542051025
CPLP_PCRX,141.266669029736
EA_RIOT,141.17145880798526
LNT_RIOT,141.11732755364486
PEBO_RIOT,140.7035275214816
BOSC_RIOT,140.40068930346607
BRKL_RIOT,140.39512108519222
INTC_RIOT,140.28751837883112
RIOT_UBOH,139.75892183362856
ONB_RIOT,139.69001809516772
MHLD_PCRX,139.61587527804326
RIOT_SSB,139.36722933519377
DGLY_PCRX,139.20470712771817
HBNC_RIOT,138.88920065532656
PFC_RIOT,138.78713069218153
CVBF_RIOT,138.67756250383547
RIOT_SLM,138.56055641306182
ANTE_RIOT,138.40815346606885
RIOT_ZEUS,137.8786304636889
FEIM_RIOT,137.66778958902057
HFWA_RIOT,137.55679446600786
RIOT_WNEB,137.31999535604822
LARK_RIOT,137.3198311889738
RIOT_TTWO,137.2000785122157
FMNB_RIOT,137.17708096814187
CIVB_RIOT,137.1706043254999
NVDA_RIOT,137.07509778964933
RIOT_TRST,136.60555952155568
JAKK_RIOT,136.60158422501655
PGC_RIOT,136.46411058425025
AXTI_RIOT,136.43325263430052
PCRX_SCOR,136.03838701426636
BOKF_RIOT,135.9003487825778
MORN_RIOT,135.8545184950887
RIOT_SBUX,135.81629709582913
EBTC_RIOT,135.774378329937
OFLX_RIOT,135.73815300050197
COHU_RIOT,135.5343822309098
FGBI_RIOT,135.48267528422755
RIOT_WERN,135.4740575907449
IDN_PCRX,135.40881721870036
RIOT_WIRE,135.37507547432364
EXEL_RIOT,135.33433512314912
HOLI_RIOT,135.22586145503493
GLBZ_RIOT,135.22201249156385
HBCP_RIOT,135.183946230411
RIOT_WTFC,135.1050220845788
CBSH_RIOT,135.03572407967303
CHCO_RIOT,134.88003023780792
ITIC_RIOT,134.879782486985
FITB_RIOT,134.85821185092806
FNLC_RIOT,134.7397789910716
DLHC_RIOT,134.72331135066347
AVID_RIOT,134.7019137577394
NDSN_RIOT,134.65201242381525
RIOT_THRM,134.6418619248233
JVA_PCRX,134.5261789611316
LPLA_RIOT,134.50458467085085
LMAT_RIOT,134.42581207600983
NATH_RIOT,134.42403639960784
PCRX_STRA,134.42000760219827
MSFT_RIOT,134.36895729605794
DORM_RIOT,134.3171206945885
RIOT_TRMK,134.30963981362493
EML_RIOT,134.26568554687069
PRFT_RIOT,134.0063467879111
RIOT_TREE,133.9770850595021
GTBP_RIOT,133.93099869052176
RBCAA_RIOT,133.93078119589563
NTRS_RIOT,133.91752372768343
GLBS_PCRX,133.86828968240332
NFLX_RIOT,133.84964693030707
RIOT_SSNC,133.75279041726392
RIOT_STRT,133.66668540694388
GOOGL_RIOT,133.53414662889816
CCOI_RIOT,133.51993416182682
EXLS_RIOT,133.48307460345086
ARAY_PCRX,133.33613310819555
NSYS_RIOT,133.31631774420777
AZN_PCRX,133.27038647210188
RIOT_ULH,133.2576739730114
CROX_RIOT,133.19843667942862
RIOT_UAL,133.10678054230374
RIOT_SNFCA,133.01861952719216
NVEC_RIOT,132.9909003333225
NXGN_PCRX,132.91765363025576
PCRX_POAI,132.88125187492875
RIOT_SBAC,132.86234219949284
FANH_PCRX,132.86030680020116
ELTK_RIOT,132.79103759164312
LKQ_RIOT,132.66705904944857
INTU_RIOT,132.65234683483683
RIOT_URBN,132.61992791440733
LYTS_RIOT,132.61988325893526
FELE_RIOT,132.61751358637522
RIOT_SCVL,132.61222182642686
INCY_RIOT,132.56784330683422
CTAS_RIOT,132.53469157430283
HAIN_RIOT,132.483922519163
CPHC_RIOT,132.42814556867572
NWFL_RIOT,132.38358910448403
BFIN_RIOT,132.3262022836705
CAR_RIOT,132.29651517910588
RIOT_SMIT,132.28210061739776
ICFI_RIOT,132.16256215329136
IESC_RIOT,132.15526022964121
GEOS_PCRX,132.10725693182346
AOSL_RIOT,132.0901791297955
RELL_RIOT,132.08086954473592
DAKT_PCRX,132.06076917253412
RIOT_TBBK,132.04963272205114
RIOT_WDC,132.03765575094545
AEP_RIOT,131.91510599451027
CLMT_PCRX,131.87247046903914
HSIC_RIOT,131.8312580285649
OCC_RIOT,131.74847502064293
PCTI_RIOT,131.72895819861344
COHR_RIOT,131.7077750096219
RIOT_SGRP,131.70690591899472
IEP_PCRX,131.6520018338138
LSTR_RIOT,131.61547063977983
HBIO_PCRX,131.57630826487826
IMKTA_RIOT,131.57620850910658
RIOT_SMCI,131.55470438039282
PCRX_RDI,131.40238424479858
KDP_RIOT,131.3993231565362
NSIT_RIOT,131.39248936258414
RIOT_SHEN,131.3868812908002
ARKR_RIOT,131.38475554068955
NTGR_RIOT,131.35889971947148
DLTR_RIOT,131.32253068851176
MTSI_PCRX,131.31865486265676
FARO_RIOT,131.3057461025505
PCRX_TATT,131.30353363691611
RIOT_VC,131.28133326284896
RIOT_VICR,131.22281856426517
RIOT_TTMI,131.0996317342511
ORRF_PCRX,131.09705095271374
CALM_RIOT,131.09450487787342
RICK_RIOT,131.07934078871762
PLXS_RIOT,131.05849380777954
PCRX_SYPR,131.03832501268167
PLCE_RIOT,131.01227287989724
CWCO_RIOT,130.9790465001572
ALLT_RIOT,130.8574568006323
MDLZ_RIOT,130.84925444544191
OFIX_PCRX,130.84040426405696
BGFV_RIOT,130.78462362499965
RIOT_SHBI,130.77194996099834
CHEF_RIOT,130.7689180282112
PNRG_RIOT,130.68221622779936
BECN_RIOT,130.61476404593284
ESLT_RIOT,130.59988642241413
RIOT_TCX,130.55805649678592
RIOT_SMTC,130.49764445071946
RIOT_STGW,130.49763514237222
PSEC_RIOT,130.4143434473166
ITRI_RIOT,130.40842812583855
REED_RIOT,130.38201605741293
RIOT_STKL,130.3790497807073
PCRX_RRGB,130.36015316322806
RIOT_VLGEA,130.34924706304787
CONN_PCRX,130.33661052412964
CRESY_PCRX,130.2798674602948
RIOT_SOHO,130.27715217385952
ATEC_RIOT,130.22082117415562
BLKB_RIOT,130.1823116088808
EXTR_PCRX,130.14672576875734
BOOM_PCRX,130.13262854144563
GVP_PCRX,130.00680099653428
PCRX_WILC,129.97759872950647
FKWL_RIOT,129.9128328394149
MSTR_RIOT,129.84610616780554
MSTR_PCRX,129.81813612757554
RIOT_WILC,129.7711812029515
FKWL_PCRX,129.76274347797673
GVP_RIOT,129.5990199269937
ANTE_PCRX,129.57321706037578
MTSI_RIOT,129.52403649014423
EXTR_RIOT,129.49555556998084
BOOM_RIOT,129.4888510557341
BLKB_PCRX,129.48820314859174
ATEC_PCRX,129.4529196003693
CONN_RIOT,129.44809226967328
ITRI_PCRX,129.41744403507903
PCRX_SOHO,129.41219851223997
CRESY_RIOT,129.36428125823258
RIOT_RRGB,129.32778595336868
PCRX_VLGEA,129.31732327830568
PCRX_STKL,129.28165679296342
PCRX_STGW,129.26135305186523
PCRX_REED,129.22476262740776
PCRX_PSEC,129.2139409770897
ESLT_PCRX,129.17906085457213
PCRX_TCX,129.1463695394886
PCRX_SMTC,129.12053592819709
PCRX_SHBI,129.10642916628848
ORRF_RIOT,129.0586711417974
BECN_PCRX,129.05036386109728
PCRX_PNRG,128.9869681968004
BGFV_PCRX,128.916370918444
CHEF_PCRX,128.89330256504985
OFIX_RIOT,128.88034519904068
MDLZ_PCRX,128.83445461663254
CALM_PCRX,128.7559182910538
CWCO_PCRX,128.7095106105072
RDI_RIOT,128.70495229649836
PCRX_PLCE,128.698205908034
PCRX_PLXS,128.6181785448383
PCRX_TTMI,128.60042230697914
PCRX_RICK,128.59821704850742
ALLT_PCRX,128.5465207942876
PCRX_VICR,128.48849111579815
RIOT_SYPR,128.47926687541607
PCRX_VC,128.4426066659325
RIOT_TATT,128.41338826714394
ARKR_PCRX,128.36228122793912
DLTR_PCRX,128.3579352876304
PCRX_SHEN,128.32769736083995
KDP_PCRX,128.30737204474966
FARO_PCRX,128.30293762753632
NSIT_PCRX,128.29027298560504
NTGR_PCRX,128.26283477583056
PCRX_SMCI,128.13756367563164
IMKTA_PCRX,128.12500277177932
HBIO_RIOT,128.10835039930734
LSTR_PCRX,128.0825916263592
GEOS_RIOT,128.04013166390953
IEP_RIOT,127.98943862102564
COHR_PCRX,127.96597772961282
PCRX_PCTI,127.94890881530489
PCRX_SGRP,127.94247512816817
HSIC_PCRX,127.88220419414918
BFIN_PCRX,127.84885812817942
OCC_PCRX,127.83760099528317
PCRX_WDC,127.72818609866086
CLMT_RIOT,127.7269043882352
AEP_PCRX,127.72089699799957
PCRX_TBBK,127.68505232883876
IESC_PCRX,127.64517839337367
AOSL_PCRX,127.63566080168151
DAKT_RIOT,127.58226073324822
