stock pair,all-fundamental-variables,cogs-margin,ebtda-margin,eps-earnings-per-share-diluted
SHEN_ULH,,,0.2081851813989427,
ARWR_CGEN,,,0.2076234796166792,
BFIN_ECPG,,,0.2074900634955802,
CCOI_CDXC,,,0.2073805674849853,
HAIN_MTCH,,,0.207217052742094,
HAFC_MHLD,,,0.2067073648416861,
AXTI_CCOI,,,0.2060216203176297,
CPLP_USAU,,,0.2055880077295785,
LWLG_TRST,,,0.2054419658389606,
AGNC_SMIT,,,0.2051428956571843,
CWCO_TREE,,,0.2049416250826057,
OFIX_UBOH,,,0.2046229446274777,
NATH_PRAA,,,0.2044176981107069,
GVP_SMIT,,,0.204312589160985,
ARAY_FEIM,,,0.2041848578387762,
CDXC_VICR,,,0.2039923315823138,
PFC_SMCI,,,0.2039851859090093,
CPLP_CPSS,,,0.2039169324110445,
GEOS_NXGN,,,0.203716815204298,
FELE_TREE,,,0.2036234226301442,
SMCI_TRST,,,0.2032086736484434,
AXTI_EFSC,,,0.20312052030127,
JVA_PRAA,,,0.2027749191410349,
AROW_HAIN,,,0.2020109507162848,
BFIN_PRFT,,,0.2017006891311815,
CDXC_THRM,,,0.2015581506087361,
HOLI_ICFI,,,0.2013125846530119,
JAKK_STGW,,,0.2010305228137714,
BRKL_FKWL,,,0.2008870730663364,
INCY_NVDA,,,0.2008834308368617,
BGFV_CBSH,,,0.2007819096795736,
CDXC_DHIL,,,0.2007321784230255,
BOKF_FEIM,,,0.2006325220278781,
FBIZ_HAIN,,,0.2005828439415498,
SHEN_TATT,,,0.2005434505782776,
AXTI_SLM,,,0.2002766051770422,
FARO_PRFT,,,0.2002591335762486,
AGEN_BOSC,,,0.200182047309166,
CERS_PSEC,,,0.2001266951379591,
CPSS_STRT,,,0.2000798160554461,
BGFV_FNLC,,,0.200022194013554,
FARO_MULN,,,0.1993564933235965,
AXTI_CSWC,,,0.1992111435043522,
EA_TATT,,,0.1985938316875086,
AXTI_ESLT,,,0.198279147985172,
FKWL_TRST,,,0.198009440843502,
FCCO_PRAA,,,0.1979771591330604,
TCX_VLGEA,,,0.1978282548163998,
IPA_USAU,,,0.197357033990204,
MDGL_MVIS,,,0.1968834405253669,
STRT_UBOH,,,0.1964066197086516,
JVA_URBN,,,0.1961290902696702,
ATEC_BGFV,,,0.1959379186933878,
CDZI_PALI,,,0.1957866676238223,
BGFV_ESLT,,,0.1956386157147206,
CERS_IMKTA,,,0.1955350385678206,
COMS_UNAM,,,0.1953286518020702,
IPA_PFC,,,0.1949385009037482,
ITIC_PRAA,,,0.194827567268502,
FKWL_NATH,,,0.1946161860519604,
STGW_SYPR,,,0.1944117113369439,
ARWR_FEIM,,,0.194276306139562,
NTRS_SMCI,,,0.1936310780336916,
HSKA_OFIX,,,0.1935761512357935,
TATT_TRMK,,,0.1934528157932915,
ARWR_VLGEA,,,0.1934488192769287,
DHIL_STKL,,,0.1932473664826775,
HAIN_NATH,,,0.1930374412347789,
CERS_MHLD,,,0.1929062717074658,
FEIM_NWFL,,,0.1927471545810125,
CERS_VLGEA,,,0.1921024162749764,
AGEN_GEOS,,,0.1919434211765007,
IPA_NXGN,,,0.1914689064298091,
EA_FARO,,,0.1910453433976503,
BOKF_CERS,,,0.191038324817084,
CPSS_MULN,,,0.1907681341754567,
BGCP_FARO,,,0.1906826362396443,
ALLT_CERS,,,0.1901955613087707,
ALLT_STGW,,,0.1900325017342919,
FEIM_UNAM,,,0.1900044698626248,
CLMT_SMCI,,,0.1889267352762821,
CARE_HAIN,,,0.1885317112145344,
EXEL_VLGEA,,,0.1880398437768047,
FKWL_PSEC,,,0.1878149530186313,
CGEN_GLBZ,,,0.1877794978424211,
BRKL_IPA,,,0.1873115304195612,
FARO_UAL,,,0.1870385925976991,
INTU_UAL,,,0.1869251705957935,
FARO_GOOGL,,,0.18641103763036,
FARO_HFWA,,,0.1863193560028145,
COHR_UAL,,,0.1860687892290984,
NTGR_RRGB,,,0.1858736907783829,
AXTI_BGFV,,,0.1857177385989154,
BGFV_PCYO,,,0.185659997263639,
STRT_TREE,,,0.185339791313331,
FKWL_LKQ,,,0.1851970613463638,
FEIM_VICR,,,0.1850168640500856,
NTRS_SMIT,,,0.1846806994270863,
DGLY_STKL,,,0.1846398017714226,
IMKTA_IPA,,,0.1845125645310278,
REED_SYPR,,,0.1844362246821276,
MTCH_STKL,,,0.1843224465743654,
INCY_MHLD,,,0.1837372672232101,
DGLY_MULN,,,0.1828573476468546,
CDXC_WERN,,,0.1827228711023557,
AGEN_NEPH,,,0.1826985254511379,
SHEN_SMCI,,,0.1825903708879213,
FELE_HOLI,,,0.1825871591702816,
BOKF_CDXC,,,0.1823056006958316,
LMAT_TATT,,,0.1820904486477972,
FEIM_FELE,,,0.181972290660851,
FARO_SHBI,,,0.1816762005319825,
FCCO_IPA,,,0.1816373176627869,
FNLC_PRAA,,,0.1814382298087866,
COMS_NEPH,,,0.1813966169131137,
AXTI_MVIS,,,0.1811333455648881,
GLBZ_ULH,,,0.18093110803175,
EFSC_PRAA,,,0.1804125534612892,
IPA_TRMK,,,0.1803938104825619,
OFIX_UNAM,,,0.1800597004580661,
FBIZ_STKL,,,0.1799479108776039,
CERS_WNEB,,,0.1799347497063325,
CERS_PLXS,,,0.1797150218491155,
STKL_WERN,,,0.1796540639625005,
CERS_MULN,,,0.1786856241981075,
CDXC_SBUX,,,0.1786850996773653,
CDZI_UAL,,,0.1785578915124954,
MVIS_SMIT,,,0.1781831821408319,
NATH_OFIX,,,0.1780273384445493,
FARO_STGW,,,0.1780231090381792,
AXTI_NXGN,,,0.1779727071381788,
OXSQ_TATT,,,0.1778708275556875,
AXTI_THMO,,,0.1777802427493804,
BLKB_PRAA,,,0.1776833249417025,
LWLG_WNEB,,,0.1776173945981094,
FKWL_IMKTA,,,0.1773296565663127,
TCX_ULH,,,0.1771353625911866,
CONN_OXSQ,,,0.177117923878934,
NEPH_SYPR,,,0.1769773636068465,
AUB_BGFV,,,0.1767143710598167,
REED_TATT,,,0.1762989619718687,
IPA_LWLG,,,0.1761757754067032,
ECPG_UAL,,,0.1755669788916823,
CLMT_NSYS,,,0.1754144652934796,
CDZI_TATT,,,0.1753315953600239,
NEPH_SMIT,,,0.1751526974343744,
STRT_TCX,,,0.1750768419961602,
INTU_PRAA,,,0.1749939086830799,
MTCH_ULH,,,0.1747990776875149,
APTO_UNAM,,,0.174401777771486,
GVP_JVA,,,0.1743591065752597,
ARAY_MVIS,,,0.173665696564787,
ITIC_OFIX,,,0.1730719543432143,
CGO_STKL,,,0.1727061207556077,
NTGR_SCVL,,,0.1725728384448691,
OFIX_TATT,,,0.1724707178370839,
CPLP_TATT,,,0.1722648402716754,
DGLY_JVA,,,0.171918568809076,
BGFV_SSB,,,0.1716750803157926,
EXEL_LYTS,,,0.1716559498659215,
SLM_TREE,,,0.1711076593080721,
HOLI_OFLX,,,0.1709136958443526,
AGEN_ATEC,,,0.1705374212153011,
CONN_HAFC,,,0.1704894705877457,
APTO_GEOS,,,0.1702672396150064,
MTCH_OFIX,,,0.1701865906870689,
AXTI_FELE,,,0.1701090075729687,
TATT_ULH,,,0.1699448119822938,
AROW_TATT,,,0.1693124951755573,
MTCH_VLGEA,,,0.169028033752643,
FKWL_HAIN,,,0.1689433005076741,
CONN_ULH,,,0.1687411216750789,
CDXC_STGW,,,0.1686433914471467,
AEHL_ALLT,,,0.168591908965644,
FARO_FCCO,,,0.1685401113483737,
EML_HAIN,,,0.168485261578701,
HAIN_OXSQ,,,0.1682278580304652,
ARWR_UAL,,,0.1680486667111755,
BRKL_HAIN,,,0.167491570604573,
SMIT_UNAM,,,0.1671126002127506,
BECN_STKL,,,0.1668739783780656,
FEIM_GOOGL,,,0.1667777939850409,
BGFV_HBNC,,,0.1667549581362553,
BGFV_EA,,,0.1666860218386436,
CLMT_JVA,,,0.1662714399447746,
CIVB_HAIN,,,0.1661520177179639,
SMCI_TATT,,,0.1657789316880481,
CALM_FKWL,,,0.1656450991743789,
OFLX_STKL,,,0.1653826310003141,
EXLS_MDGL,,,0.1653625607659053,
COHR_OFIX,,,0.1650650586954619,
SHBI_SMCI,,,0.1648558857446967,
BGFV_MVIS,,,0.1647275316284217,
AGNC_LYTS,,,0.1645663017172861,
NFLX_PRAA,,,0.164337688310863,
CPSS_EXEL,,,0.1642234766008465,
EML_PRAA,,,0.1641900000521447,
BGFV_MHLD,,,0.1636906913725311,
BLKB_STRT,,,0.1634252924620213,
BFIN_PRAA,,,0.1630003633992985,
REED_THMO,,,0.1628564912979146,
CWCO_IPA,,,0.162669658024542,
GOOGL_PRAA,,,0.1625952426286568,
BGFV_IPA,,,0.162573754731494,
CGO_HOLI,,,0.1625411761834506,
PLXS_PRAA,,,0.1622366947896422,
BGFV_STRT,,,0.1618256961062619,
ARAY_FARO,,,0.1612388273573263,
APTO_CGEN,,,0.1609391739989248,
INCY_STGW,,,0.1608658874972552,
AXTI_NWFL,,,0.1607787061673326,
OFIX_PEBO,,,0.1604097144865388,
HAFC_MTCH,,,0.1601915724790378,
CDXC_CHI,,,0.16017523161042,
AXTI_DHIL,,,0.1600165839893556,
HFWA_PRAA,,,0.1599996813891328,
FELE_STKL,,,0.1598861071860998,
BOKF_FKWL,,,0.1597008561362776,
LARK_OFIX,,,0.1596967721099226,
LYTS_TATT,,,0.1596296439393163,
NWFL_TATT,,,0.159121215722392,
AXTI_EXLS,,,0.158910560416306,
GEOS_USAU,,,0.1588293045403137,
BOKF_IPA,,,0.158424920672775,
CALM_STKL,,,0.1583277648788986,
NSIT_TREE,,,0.1579129622457177,
HAFC_SMCI,,,0.1578789616594192,
GOOGL_NTGR,,,0.1578713689368358,
BFIN_RRGB,,,0.1578651388757724,
ECPG_FKWL,,,0.1576157709297388,
NATH_STRT,,,0.1571284198714198,
BGFV_CONN,,,0.1568037112503812,
LARK_STRT,,,0.156783939399853,
CLMT_STRT,,,0.1564422713784374,
FCCO_HAIN,,,0.1562363049847903,
ARWR_BFIN,,,0.15606621091076,
STGW_ULH,,,0.1560121363920082,
EXLS_UAL,,,0.1556442959857386,
CHI_HOLI,,,0.1554233160738663,
IPA_LARK,,,0.1552866116953993,
ALLT_RRGB,,,0.1551436641931102,
HAIN_HSKA,,,0.1550692090394757,
HAFC_STKL,,,0.1550480236384137,
BLKB_FARO,,,0.1547755166424376,
APTO_SMIT,,,0.1546013724778794,
HOLI_HSKA,,,0.1544659132139367,
EFSC_OFIX,,,0.154268152954193,
HAIN_TRMK,,,0.1541849838583512,
LYTS_MDGL,,,0.1539556116791403,
HOLI_SMCI,,,0.1539084976253711,
HAIN_SHEN,,,0.1537528597678736,
AEHL_CLMT,,,0.1535154394776385,
MDGL_VLGEA,,,0.153347092133803,
EBTC_FKWL,,,0.1529237922768244,
DHIL_STRT,,,0.1528457599974731,
AUB_OFIX,,,0.1526829688242222,
FARO_FELE,,,0.1525962432092187,
OFIX_RRGB,,,0.1525954272669851,
ARAY_SMIT,,,0.1523986854197109,
HBNC_IPA,,,0.1518813186963671,
CERS_CPLP,,,0.1517632485178105,
MDGL_NVDA,,,0.1510359094459729,
ALLT_STKL,,,0.1508734536165915,
CLMT_HAIN,,,0.1505358336482005,
AGEN_SYPR,,,0.1503916546491829,
CARE_FARO,,,0.1501828118878797,
AXTI_BFIN,,,0.1501668928199143,
CPLP_ECPG,,,0.1501596341584621,
ATEC_UNAM,,,0.1499897971088713,
BECN_HAIN,,,0.1498881793041253,
ARAY_HOLI,,,0.1496454725116285,
STKL_VLGEA,,,0.1495287875695898,
PSTV_REED,,,0.1488390331167556,
CSWC_FARO,,,0.1488104771296509,
HOLI_NSYS,,,0.1484978912663186,
HAIN_SCVL,,,0.1479000392319738,
AGEN_STGW,,,0.1478461189812538,
IPA_LYTS,,,0.1477233165915891,
ATEC_MULN,,,0.147601924585884,
AXTI_NSYS,,,0.1475711107147234,
ALLT_SMTC,,,0.1475706744452071,
AUB_STKL,,,0.1473118944632255,
CLMT_LWLG,,,0.1472586077357975,
EML_ULH,,,0.1471624075109475,
PRAA_SHEN,,,0.1468047145773583,
HAIN_OFIX,,,0.1466106460239002,
LYTS_MTCH,,,0.1464707967349612,
ECPG_MULN,,,0.1461766963243805,
NTGR_SLM,,,0.1460710119877155,
STKL_VICR,,,0.1455065365698388,
STKL_UBOH,,,0.145179110753733,
BFIN_ULH,,,0.1450957094887452,
HOLI_PSEC,,,0.1448527776632532,
IMKTA_STKL,,,0.1447589293515585,
EXLS_HOLI,,,0.1445586249635184,
BGFV_TATT,,,0.1445141737892397,
FARO_LKQ,,,0.1444980372035572,
BFIN_NSYS,,,0.1443920007087397,
AXTI_GVP,,,0.144348685640907,
LMAT_NTGR,,,0.1441617570513152,
GOOGL_HOLI,,,0.1432840391229735,
STKL_SYPR,,,0.1429886533014817,
FARO_FNLC,,,0.1429500997152321,
AXTI_ICFI,,,0.142277185242101,
CDZI_STRT,,,0.1420406678935493,
INTU_NTGR,,,0.1419819445969074,
AXTI_PSEC,,,0.1418313840754346,
ESLT_NTGR,,,0.1417095696221984,
EFSC_IPA,,,0.1413088293419445,
SMCI_TRMK,,,0.1412734569317954,
FKWL_OFIX,,,0.140699667976498,
BECN_PRAA,,,0.140555152580594,
PCYO_SMIT,,,0.1398428729796637,
BGFV_MULN,,,0.1398175718687737,
SCVL_SMIT,,,0.1397931696630728,
BFIN_CPSS,,,0.1396303290598031,
HSKA_TATT,,,0.1396199500895406,
CDXC_IPA,,,0.1393109610584768,
IPA_PEBO,,,0.1390655693823055,
HOLI_NSIT,,,0.1388977278533331,
FARO_UNAM,,,0.138801785964918,
SBUX_STKL,,,0.1385578770424388,
CDZI_FARO,,,0.1385492381703115,
APTO_DAKT,,,0.1382662277020452,
JVA_STGW,,,0.1382435808699699,
AXTI_SSB,,,0.1381828052503202,
BLKB_FKWL,,,0.1379611589860054,
ATEC_CDZI,,,0.1377269022493781,
EA_STKL,,,0.1376664314299398,
ONB_STKL,,,0.13760140831449,
FBIZ_STRT,,,0.137202044970855,
GLBZ_RRGB,,,0.1364332048211122,
DHIL_IPA,,,0.1360937424103482,
ESLT_FEIM,,,0.1355911807396105,
BOKF_FARO,,,0.1355720517066578,
CERS_ICFI,,,0.135369075315576,
AUB_STRT,,,0.1353140426374899,
EA_PRAA,,,0.1350739466720958,
BGFV_TRMK,,,0.1347489068146827,
HAIN_ITIC,,,0.1346820278250304,
BECN_NTGR,,,0.1346337681370791,
FEIM_ICFI,,,0.1345485956238842,
FARO_LWLG,,,0.1344765737541429,
SHBI_SMIT,,,0.134448010793239,
CWCO_SMTC,,,0.1343566012095157,
HAIN_OFLX,,,0.1342696386220311,
BECN_CDXC,,,0.1342349701065694,
STGW_URBN,,,0.1337057349092262,
FEIM_PLXS,,,0.1331816088757186,
AEHL_JVA,,,0.13263966124103,
CPSS_EML,,,0.1325714921563943,
UAL_ULH,,,0.1325403361362323,
OFIX_TRMK,,,0.1325025261815577,
HBNC_SMIT,,,0.1319463589978393,
ARWR_HAFC,,,0.1318074544088429,
EFSC_FARO,,,0.1315949244556785,
CGEN_TREE,,,0.1314705667425976,
CHI_HAIN,,,0.1313199087594737,
OFIX_SSB,,,0.1309244425798118,
HAIN_WERN,,,0.1308885214750041,
CDXC_ESLT,,,0.1307969813427792,
FARO_REED,,,0.1304170399867524,
FKWL_PRAA,,,0.130255654296299,
AXTI_NVDA,,,0.1301930426904412,
LYTS_SHEN,,,0.1300405881115688,
AGEN_HAIN,,,0.1296755536498894,
HFWA_SMCI,,,0.1295195121648494,
CPLP_FEIM,,,0.1290905422083095,
MULN_ULH,,,0.1290729791411765,
MULN_VLGEA,,,0.1289880310073537,
CERS_IPA,,,0.1288607873887112,
MULN_THMO,,,0.1286744034398539,
CPSS_WNEB,,,0.1284305068124294,
ALLT_FEIM,,,0.1284001426645081,
CPSS_UAL,,,0.1278626857151461,
HAFC_STGW,,,0.127841956079669,
BGCP_FKWL,,,0.1278205670673404,
CERS_LWLG,,,0.1274869728057767,
UAL_VICR,,,0.1273956471261496,
NXGN_SMIT,,,0.1272332375062515,
EXEL_FEIM,,,0.1269725171520685,
STRT_TRST,,,0.1267290671848604,
AXTI_NSIT,,,0.1262658193467447,
FARO_PLXS,,,0.1260504780959787,
CSWC_NTGR,,,0.1257936109878963,
FEIM_INTU,,,0.1257381067944313,
NVDA_WNEB,,,0.1253304847326798,
PRAA_WNEB,,,0.1251337428236888,
NTRS_STRT,,,0.1250652805240335,
MTCH_SMCI,,,0.1246065747682578,
GLBZ_IPA,,,0.1245181751069218,
SMIT_THRM,,,0.1240814858023238,
MHLD_THMO,,,0.1239922987083196,
BGFV_PEBO,,,0.123936642979891,
COHR_HAIN,,,0.1236721932586511,
CWCO_FKWL,,,0.1235468191576666,
FEIM_ULH,,,0.1234914288910706,
SMIT_USAU,,,0.1234274535226385,
CBSH_HAIN,,,0.1232596574906588,
MDGL_NEPH,,,0.1227444491790724,
BFIN_CDZI,,,0.1226289096757936,
BGFV_PALI,,,0.1217278465954327,
AGEN_OFIX,,,0.121491561404669,
ALLT_BGFV,,,0.1210986978763956,
PLXS_STKL,,,0.1203294222145053,
HOLI_SCVL,,,0.1202883677162979,
EFSC_HAIN,,,0.120085575502032,
IPA_LKQ,,,0.1199953141688008,
AXTI_OXSQ,,,0.1196243234936231,
CONN_NTGR,,,0.1193303640042798,
AGEN_ALLT,,,0.1190881283247844,
FBIZ_FKWL,,,0.1190160168938878,
IMKTA_TATT,,,0.1189549244329848,
COHR_PRAA,,,0.1189415422322176,
STGW_THMO,,,0.1187878925181457,
EBTC_OFIX,,,0.1184450236506429,
CDXC_SCVL,,,0.1184264984896137,
AGNC_STRT,,,0.1183910993839109,
CGO_OFIX,,,0.1180595683768818,
LYTS_STGW,,,0.1174833645820594,
HBNC_STKL,,,0.1173052465532446,
CGEN_THMO,,,0.1171741692414131,
FARO_WNEB,,,0.117063453651499,
EA_HAIN,,,0.1167767441704742,
CCOI_HAIN,,,0.116316363468584,
JVA_NTGR,,,0.116273209697376,
HOLI_OFIX,,,0.1160932012189019,
HBNC_SMCI,,,0.1157109081844195,
AGEN_URBN,,,0.1154312073479199,
AXTI_ECPG,,,0.1151300879297504,
PSEC_TATT,,,0.1149546851636261,
DGLY_SMIT,,,0.1146217174330382,
SMTC_STRT,,,0.1145309069756645,
BGFV_FKWL,,,0.1145043960026866,
CDXC_LKQ,,,0.1140220408096807,
ARAY_CDZI,,,0.1139191442706567,
STKL_TRST,,,0.113821058591681,
GLBZ_LYTS,,,0.11378980541009,
CERS_ESLT,,,0.1134320767804457,
NTGR_PLXS,,,0.1130753842394362,
IPA_TRST,,,0.1123862995779718,
MHLD_NTGR,,,0.1123819806261137,
CONN_SYPR,,,0.1122288271769489,
PRAA_TREE,,,0.1122112643669097,
INCY_SMCI,,,0.1120774995268608,
CERS_OFIX,,,0.1120737499933112,
SLM_STRT,,,0.111944817084798,
SCVL_STKL,,,0.1119348892485578,
ARAY_NEPH,,,0.1115897545829711,
EBTC_STRT,,,0.111505335807067,
PLXS_TATT,,,0.1114932113821646,
JVA_THMO,,,0.1114246494795244,
MDGL_PSEC,,,0.1112737486664818,
PEBO_STRT,,,0.1104723066540279,
NTGR_VLGEA,,,0.1103485478621675,
BGCP_RRGB,,,0.1100621190639696,
NEPH_UNAM,,,0.1099919554322393,
CLMT_NXGN,,,0.1098062897325516,
HAIN_WNEB,,,0.109637269702349,
LYTS_WNEB,,,0.1093600697929395,
NVDA_TATT,,,0.1092743677538981,
FEIM_JVA,,,0.1092443539072569,
ARWR_STKL,,,0.1084285407547115,
BGFV_SMIT,,,0.1083780022741325,
LWLG_SMIT,,,0.108337485001137,
BGFV_CIVB,,,0.1081938071552615,
PFC_STRT,,,0.1081457941538873,
PRAA_SHBI,,,0.1081293317008879,
CBSH_STKL,,,0.1080684092205229,
CPSS_FARO,,,0.1080179413131729,
BFIN_NVDA,,,0.1079030079165093,
BECN_FKWL,,,0.1077746015164936,
EA_OFIX,,,0.1075544536748038,
MDGL_NSIT,,,0.1075540611826122,
BGFV_CGEN,,,0.1073632914417255,
FEIM_LMAT,,,0.1072888376575896,
GEOS_STKL,,,0.1072773627622448,
RRGB_SSB,,,0.1071550243710456,
HAIN_SBUX,,,0.1071381882766982,
HOLI_NFLX,,,0.1070807088777829,
BGFV_BRKL,,,0.1069196016183051,
FARO_NSYS,,,0.106673652326908,
FEIM_PSEC,,,0.1061470627801007,
CPLP_NXGN,,,0.1059134682134118,
MTCH_STRT,,,0.1055191091713637,
ARAY_CDXC,,,0.105195797430577,
AEHL_SMIT,,,0.1048746060335054,
ARAY_NXGN,,,0.1045413323022289,
HAIN_ULH,,,0.1044790326004363,
PSEC_TREE,,,0.1042798063043741,
SHEN_STRT,,,0.1042590871458962,
CLMT_COMS,,,0.1040494116418349,
HAIN_HFWA,,,0.1037881355307244,
CCOI_TATT,,,0.1037374958203852,
PRAA_TATT,,,0.1037028685623507,
BGFV_PFC,,,0.1030985510792353,
BOSC_RRGB,,,0.1026792728773872,
BRKL_SMCI,,,0.1026762998629152,
PSTV_SMIT,,,0.102512234603578,
ATEC_CGEN,,,0.1024669558126159,
ALLT_DGLY,,,0.1024172143691659,
CPLP_MDGL,,,0.1021645857183369,
FARO_HOLI,,,0.1020820185570771,
MULN_STRT,,,0.1020012299277597,
OFIX_PCYO,,,0.1016219685914153,
CPLP_ULH,,,0.1015662776451061,
AGEN_JVA,,,0.1015058613653555,
CHI_SMIT,,,0.100945892166528,
PEBO_STKL,,,0.1007171256384455,
AXTI_LKQ,,,0.1006876013916773,
PCYO_TATT,,,0.1005545652423755,
CDXC_PLXS,,,0.0995129327098613,
GVP_SYPR,,,0.099459009527582,
FELE_MDGL,,,0.0993397143823404,
GOOGL_TATT,,,0.0991627176617218,
EXLS_TREE,,,0.0991303096611049,
CPLP_GVP,,,0.0989860279842411,
NFLX_STKL,,,0.0982597140720449,
LYTS_OXSQ,,,0.0982410544966576,
ECPG_TREE,,,0.0981260154644536,
CERS_LMAT,,,0.0980529993050471,
BFIN_LYTS,,,0.0979973542500394,
AXTI_CGEN,,,0.0972865380134239,
AGEN_HOLI,,,0.0972853111313301,
CDXC_REED,,,0.0972087290097289,
PRFT_UAL,,,0.0969164525028901,
LARK_STKL,,,0.0959692046717607,
CGO_STRT,,,0.0958069838295121,
CERS_ULH,,,0.0956944885212549,
SMTC_STKL,,,0.0955726650996869,
GEOS_HAIN,,,0.0946304931637065,
FKWL_ULH,,,0.0940625536614713,
TATT_WERN,,,0.0940220487612553,
CONN_SMIT,,,0.0932846269593235,
FARO_PSEC,,,0.0929188276930532,
GVP_RRGB,,,0.0927294974937882,
CDXC_GOOGL,,,0.0927213695956168,
OFIX_SHBI,,,0.092683503037511,
BGFV_EFSC,,,0.0922783534871406,
OFIX_STRT,,,0.0921616509332915,
CCOI_STKL,,,0.0920964407265211,
AEHL_MULN,,,0.0918313201968495,
AROW_BGFV,,,0.0915949896430085,
FEIM_IMKTA,,,0.0913284118945811,
AGNC_TATT,,,0.0909955053409844,
BOSC_MHLD,,,0.0906183877027022,
FEIM_SHBI,,,0.0900456293778577,
CGEN_JAKK,,,0.089674306493463,
ARAY_TATT,,,0.0896548100102625,
ATEC_SMIT,,,0.0896450358186472,
FBIZ_NTGR,,,0.0894329058334776,
LKQ_NTGR,,,0.089214932898485,
CDZI_HAIN,,,0.088503536267181,
REED_VLGEA,,,0.0883930033120234,
GVP_REED,,,0.0883545991011393,
CDZI_NXGN,,,0.088335174390054,
EXEL_FARO,,,0.088194416649804,
FELE_TATT,,,0.0881513311819221,
EML_TATT,,,0.0877875358116887,
DAKT_FARO,,,0.0877773624546991,
CSWC_TATT,,,0.0876177364279091,
AEHL_IPA,,,0.08754388606061,
ALLT_ATEC,,,0.0875167159647243,
HAIN_VICR,,,0.0874824574330667,
CERS_NWFL,,,0.0873969826067702,
BOSC_STKL,,,0.0872199202570904,
OFIX_OFLX,,,0.0872087802688378,
NXGN_UNAM,,,0.0868560906842108,
INTU_STKL,,,0.0868374781896241,
GEOS_GVP,,,0.0861688665774529,
BECN_CONN,,,0.0856571443142535,
JAKK_RRGB,,,0.0856487593691782,
CERS_EXLS,,,0.0855488115095783,
CALM_OFIX,,,0.0853896616141111,
FARO_HAFC,,,0.0853766133496784,
STRT_ULH,,,0.0853044634302843,
AXTI_INCY,,,0.0846642942473396,
LWLG_SYPR,,,0.0843958905318353,
COMS_JVA,,,0.0841418732674468,
CGEN_PSTV,,,0.0835896275160072,
BECN_CERS,,,0.0834972555368188,
AEHL_AXTI,,,0.0827399373974075,
INTU_SMIT,,,0.0824398344308269,
CONN_SSB,,,0.0820546350267949,
EBTC_IPA,,,0.081832388123173,
CERS_NSIT,,,0.0813546797304194,
ALLT_AXTI,,,0.0812598662572716,
CDZI_EXEL,,,0.0810838388974806,
HAFC_OFIX,,,0.0810556534102191,
EXLS_STKL,,,0.0810438596291501,
CBSH_TATT,,,0.0809188997376868,
CLMT_VLGEA,,,0.080897426073809,
BOSC_CDZI,,,0.0801989195691911,
DHIL_FARO,,,0.0801128994859665,
ICFI_PRAA,,,0.0800943229723371,
FNLC_HAIN,,,0.0800027687102107,
AROW_SMCI,,,0.0797555309480063,
CDXC_UNAM,,,0.0795586704428825,
BOKF_HAIN,,,0.0793594617063848,
FNLC_OFIX,,,0.0793143138380801,
CDZI_REED,,,0.0791087683009746,
CDXC_LMAT,,,0.0790812715320861,
PRFT_TREE,,,0.0790734599317866,
ICFI_TATT,,,0.0787302146956023,
CGEN_SYPR,,,0.0784179602494248,
AXTI_IMKTA,,,0.0782747127476046,
EA_STRT,,,0.0780793678551944,
IPA_MDGL,,,0.078018916148551,
PSEC_STKL,,,0.0778655169161029,
FARO_NATH,,,0.0776709970471107,
COHR_TATT,,,0.077279463275418,
NATH_STKL,,,0.0771735946261808,
CDXC_CSWC,,,0.0767659268389422,
AGEN_NXGN,,,0.0760655535446335,
CGEN_INCY,,,0.0754989738842432,
SMCI_UAL,,,0.0753919534004797,
NTRS_STKL,,,0.0750119913424958,
CBSH_OFIX,,,0.0748700878786639,
ONB_STRT,,,0.0747198142731749,
HAIN_NFLX,,,0.0744475901862041,
STKL_UNAM,,,0.0743754089467206,
SMIT_THMO,,,0.0741863980958915,
AGEN_PRAA,,,0.0736656921508074,
OFIX_ONB,,,0.0735411600839777,
AEHL_MHLD,,,0.0735027866478624,
FEIM_PRFT,,,0.0734545710756977,
AGEN_NTGR,,,0.0726068445242286,
CGO_TATT,,,0.0725974008563883,
LKQ_STRT,,,0.0721970931712794,
CDXC_SLM,,,0.0721939881027777,
AEHL_REED,,,0.0719989181972954,
AXTI_CERS,,,0.0719612280519059,
RRGB_TREE,,,0.0716679711119128,
CARE_STRT,,,0.0704881799907267,
CDXC_FBIZ,,,0.0699149363454498,
GOOGL_STKL,,,0.069886799243004,
CPLP_MVIS,,,0.0695905064430321,
CERS_UNAM,,,0.0695860521365558,
NVDA_UAL,,,0.0691348838876855,
CERS_DAKT,,,0.0688053992822265,
GLBZ_STGW,,,0.0688034121285146,
ALLT_MHLD,,,0.0684948029957078,
FARO_FBIZ,,,0.0684753555382404,
CONN_VLGEA,,,0.0683581155450752,
ECPG_IPA,,,0.0681868841865075,
CLMT_LKQ,,,0.0674530273243876,
HAIN_PCYO,,,0.0674249007135707,
FARO_PALI,,,0.0673228180011156,
AEHL_CGEN,,,0.0672416894498552,
STKL_TCX,,,0.0667870506531372,
STKL_TATT,,,0.0655280722493752,
JVA_USAU,,,0.065527105969425,
CDZI_GEOS,,,0.0648741258063597,
EXLS_TATT,,,0.0646664703112536,
IPA_NATH,,,0.0646133824847124,
EML_SMCI,,,0.0644343563277695,
HOLI_INTU,,,0.0644102740657231,
